kapt_code,kapt_name,addr_legal,addr_road,approval_date,approval_date_raw,household_count,bldg_count,pilot_guess,signal_name,signal_addr,signal_period,signal_score,human_match_status,human_reviewer,human_reviewed_at,reject_reason
A41506005,김포전원마을월드3단지,경기도 김포시 운양동 1439 김포전원마을월드3단지,경기도 김포시 전원로38번길 86,2000-04-07,20000407,324,4,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2000-04-07 < window 2010-06-01
A41506002,김포전원마을월드4단지,경기도 김포시 운양동 1434 김포전원마을월드4단지,경기도 김포시 김포한강11로 158,2000-10-18,20001018,282,5,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2000-10-18 < window 2010-06-01
A41574403,청송 현대홈타운3단지,경기도 김포시 장기동 1312 청송 현대홈타운3단지,경기도 김포시 청송로 19,2001-03-08,20010308,767,12,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2001-03-08 < window 2010-06-01
A41506008,김포청송마을현대1차,경기도 김포시 장기동 1339 김포청송마을현대1차,경기도 김포시 청송로 70,2001-12-08,20011208,418,5,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2001-12-08 < window 2010-06-01
A41506013,청송현대홈타운2단지,경기도 김포시 장기동 1342 청송현대홈타운2단지,경기도 김포시 청송로 20,2001-12-08,20011208,1326,15,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2001-12-08 < window 2010-06-01
A41506006,김포한강신도시제일풍경채,경기도 김포시 장기동 1636 김포한강신도시제일풍경채,경기도 김포시 김포한강2로 189,2008-03-28,20080328,360,6,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-03-28 < window 2010-06-01
A41506003,장기이지더원,경기도 김포시 장기동 1626 장기이지더원,경기도 김포시 김포한강2로 178,2008-04-25,20080425,290,5,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-04-25 < window 2010-06-01
A41506004,이니스더원,경기도 김포시 장기동 1635 이니스더원,경기도 김포시 김포한강3로 290-16,2008-05-01,20080501,315,6,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-05-01 < window 2010-06-01
A41506017,김포장기1(초당마을),경기도 김포시 장기동 1598 김포장기1(초당마을),경기도 김포시 김포한강2로 144,2008-05-26,20080526,1114,15,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-05-26 < window 2010-06-01
A41506001,김포고창마을신영지웰,경기도 김포시 장기동 1624 김포고창마을신영지웰,경기도 김포시 김포한강2로 168,2008-05-30,20080530,267,5,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-05-30 < window 2010-06-01
A41506007,김포한강우미린,경기도 김포시 장기동 1655 김포한강우미린,경기도 김포시 김포한강1로 10,2008-06-12,20080612,402,7,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-06-12 < window 2010-06-01
A41574401,김포한강신도시반도유보라,경기도 김포시 장기동 1642 김포한강신도시반도유보라,경기도 김포시 김포한강1로 9,2008-06-27,20080627,447,8,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2008-06-27 < window 2010-06-01
A41574402,한강신도시어울림(고창마을),경기도 김포시 장기동 1629 한강신도시어울림(고창마을),"경기도 김포시 김포한강2로 194,경기도 김포시 김포한강2로 192",2009-05-15,20090515,574,9,DEV-GIMPO-HANGANG,False,True,False,1,rejected,parkd,2026-09-02,승인일 2009-05-15 < window 2010-06-01
A41580802,풍무자이1단지,경기도 김포시 풍무동 764 풍무자이1단지,경기도 김포시 풍무로96번길 42,2010-06-17,20100617,445,8,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍무동""은 김포 한강 지구 밖 (원도심/타지구)"
A41580803,풍무자이2단지,경기도 김포시 풍무동 766 풍무자이2단지,경기도 김포시 풍무로96번길 100,2010-06-17,20100617,373,8,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍무동""은 김포 한강 지구 밖 (원도심/타지구)"
A41576906,김포한강 신원 아침도시고다니마을,경기도 김포시 양촌읍 양곡리 1316 김포한강 신원 아침도시고다니마을,경기도 김포시 양곡2로30번길 77,2010-07-09,20100709,380,6,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""양촌읍""은 김포 한강 지구 밖 (원도심/타지구)"
A41576907,양곡더숲아파트,경기도 김포시 양촌읍 양곡리 1238 양곡더숲아파트,경기도 김포시 양곡3로 155,2010-07-22,20100722,345,8,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""양촌읍""은 김포 한강 지구 밖 (원도심/타지구)"
A41576908,양곡고다니마을9단지,경기도 김포시 양촌읍 양곡리 1332 양곡고다니마을9단지,경기도 김포시 김포한강5로 386,2010-11-22,20101122,384,5,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""양촌읍""은 김포 한강 지구 밖 (원도심/타지구)"
A41576308,마송휴먼시아매수리마을10단지,경기도 김포시 통진읍 마송리 498 마송휴먼시아매수리마을10단지,경기도 김포시 마송1로 134-25,2010-11-26,20101126,699,8,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""통진읍""은 김포 한강 지구 밖 (원도심/타지구)"
A41576909,김포양촌자연앤데시앙,경기도 김포시 양촌읍 학운리 3019 김포양촌자연앤데시앙,경기도 김포시 황금로89번길 25,2010-12-02,20101202,743,13,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""양촌읍""은 김포 한강 지구 밖 (원도심/타지구)"
A41576910,양곡휴먼시아2-1,경기도 김포시 양촌읍 양곡리 1547 양곡휴먼시아2-1,경기도 김포시 양곡1로 80,2010-12-20,20101220,818,10,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""양촌읍""은 김포 한강 지구 밖 (원도심/타지구)"
A41502003,오스타파라곤1단지,경기도 김포시 걸포동 1558 오스타파라곤1단지,경기도 김포시 걸포1로 11,2010-12-30,20101230,606,10,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""걸포동""은 김포 한강 지구 밖 (원도심/타지구)"
A41502001,오스타파라곤2단지,경기도 김포시 걸포동 1561 오스타파라곤2단지,경기도 김포시 걸포1로 10,2010-12-30,20101230,590,10,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""걸포동""은 김포 한강 지구 밖 (원도심/타지구)"
A41502002,오스타파라곤3단지,경기도 김포시 걸포동 1555 오스타파라곤3단지,경기도 김포시 걸포1로 39,2010-12-30,20101230,440,9,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""걸포동""은 김포 한강 지구 밖 (원도심/타지구)"
A41574404,우남퍼스트빌,경기도 김포시 장기동 2065-1 우남퍼스트빌,경기도 김포시 김포한강2로 103,2011-06-15,20110615,1202,15,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574405,쌍용예가,경기도 김포시 장기동 2004-4 쌍용예가,경기도 김포시 김포한강2로 11,2011-06-29,20110629,1474,19,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574406,김포한강 수정마을2단지,경기도 김포시 장기동 2000-3 김포한강 수정마을2단지,경기도 김포시 김포한강2로 12,2011-07-12,20110712,1250,10,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576911,김포한가람우미린,경기도 김포시 구래동 6873-8 김포한가람우미린,경기도 김포시 김포한강5로 417,2011-10-28,20111028,1058,14,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574410,고창마을KCC스위첸,경기도 김포시 장기동 1886-2 고창마을KCC스위첸,경기도 김포시 김포한강2로 208,2011-10-31,20111031,1090,13,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576912,김포한강LH솔터마을2단지,경기도 김포시 마산동 615-1 김포한강LH솔터마을2단지,경기도 김포시 김포한강8로 331,2011-11-18,20111118,1860,14,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574409,한강신도시중흥S-클래스파크애비뉴,경기도 김포시 장기동 1866-1 한강신도시중흥S-클래스파크애비뉴,경기도 김포시 김포한강2로 362,2012-02-08,20120208,1007,15,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574407,초당마을래미안한강,경기도 김포시 장기동 2071-2 초당마을래미안한강,경기도 김포시 김포한강2로 69,2012-02-21,20120221,579,7,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574408,김포한양수자인리버팰리스,경기도 김포시 장기동 1885-10 김포한양수자인리버팰리스,경기도 김포시 김포한강3로 290-13,2012-02-28,20120228,1473,17,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574202,일성트루엘타운하우스,경기도 김포시 운양동 1294-2 일성트루엘타운하우스,경기도 김포시 김포한강1로 307,2012-04-12,20120412,168,8,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574411,한강현대성우오스타,경기도 김포시 장기동 1868-2 한강현대성우오스타,경기도 김포시 김포한강2로 292,2012-05-30,20120530,465,7,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574413,한강호반베르디움,경기도 김포시 장기동 1885-6 한강호반베르디움,경기도 김포시 김포한강2로 229,2012-06-15,20120615,1584,15,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574203,화성파크드림,경기도 김포시 운양동 1325-7 화성파크드림,경기도 김포시 김포한강11로 38,2012-06-25,20120625,648,8,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574412,초당마을중흥S클래스리버티,경기도 김포시 장기동 2058-1 초당마을중흥S클래스리버티,경기도 김포시 김포한강2로 113,2012-06-28,20120628,1470,20,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574201,풍경마을한강신도시e편한세상,경기도 김포시 운양동 1250-3 풍경마을한강신도시e편한세상,경기도 김포시 김포한강11로 287,2012-07-13,20120713,955,14,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A47172601,김포한강LH솔터마을3단지,경기도 김포시 마산동 614-10 김포한강LH솔터마을3단지,경기도 김포시 김포한강8로 333,2012-11-23,20121123,2230,15,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41570101,신안실크밸리3차,경기도 김포시 감정동 696 신안실크밸리3차,경기도 김포시 중봉로 1-1,2012-12-27,20121227,1074,15,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""감정동""은 김포 한강 지구 밖 (원도심/타지구)"
A41576913,구래역 한강리슈빌아파트 입주자대표회의,경기도 김포시 구래동 6888-2 구래역 한강리슈빌아파트 입주자대표회의,경기도 김포시 김포한강8로 377,2012-12-27,20121227,572,6,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576914,김포한강 경남아너스빌,경기도 김포시 마산동 639-8 김포한강 경남아너스빌,경기도 김포시 김포한강8로 173-58,2013-01-10,20130110,976,12,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576915,호수마을e편한세상,경기도 김포시 구래동 6874-17 호수마을e편한세상,경기도 김포시 김포한강5로 385,2013-02-26,20130226,1167,12,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576916,한강힐스테이트아파트,경기도 김포시 마산동 636-1 한강힐스테이트아파트,경기도 김포시 김포한강7로22번길 22,2013-02-28,20130228,1382,14,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574414,한강신도시푸르지오,경기도 김포시 운양동 1407-5 한강신도시푸르지오,경기도 김포시 김포한강11로 179,2013-06-14,20130614,812,11,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574204,한강한라비발디,경기도 김포시 운양동 1249-1 한강한라비발디,경기도 김포시 김포한강11로255번길 149,2013-06-26,20130626,857,12,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41590101,김포한강상록데시앙,경기도 김포시 마산동 672-6 김포한강상록데시앙,경기도 김포시 김포한강8로 173-27,2013-11-01,20131101,490,5,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574205,김포한강신도시반도유보라2차,경기도 김포시 운양동 1300-3 김포한강신도시반도유보라2차,경기도 김포시 김포한강11로 276,2013-11-14,20131114,1498,13,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576917,호수마을이편한세상3단지,경기도 김포시 구래동 6874-6 호수마을이편한세상3단지,경기도 김포시 김포한강4로420번길 164,2014-02-25,20140225,551,5,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574207,한강신도시롯데캐슬,경기도 김포시 운양동 1301-1 한강신도시롯데캐슬,경기도 김포시 김포한강11로 275,2014-04-09,20140409,1136,14,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41580804,김포한화유로메트로1단지,경기도 김포시 풍무동 770 김포한화유로메트로1단지,경기도 김포시 풍무로68번길 39,2014-05-23,20140523,965,14,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍무동""은 김포 한강 지구 밖 (원도심/타지구)"
A41580805,김포한화유로메트로2단지,경기도 김포시 풍무동 775 김포한화유로메트로2단지,경기도 김포시 풍무로68번길 41,2014-05-23,20140523,845,12,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍무동""은 김포 한강 지구 밖 (원도심/타지구)"
A41574206,풍경마을 래미안 한강2차,경기도 김포시 운양동 1304-5 풍경마을 래미안 한강2차,경기도 김포시 김포한강11로 227,2014-06-03,20140603,1711,22,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41574416,청송마을모아미래도엘가,경기도 김포시 장기동 1869-5 청송마을모아미래도엘가,경기도 김포시 김포한강2로 273,2014-06-16,20140616,1060,10,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41576918,김포한강나비마을3단지,경기도 김포시 구래동 6895-4 김포한강나비마을3단지,경기도 김포시 김포한강10로134번길 77,2014-09-29,20140929,690,8,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A41577602,김포고촌우방아이유쉘,경기도 김포시 고촌읍 신곡리 1284 김포고촌우방아이유쉘,경기도 김포시 고송로 7,2014-11-26,20141126,347,8,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""고촌읍""은 김포 한강 지구 밖 (원도심/타지구)"
A10027957,구래역화성파크드림아파트,경기도 김포시 구래동 6888 구래역화성파크드림아파트,경기도 김포시 김포한강8로 365,2015-06-29,20150629,820,7,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A10027631,한강신도시 운양역 푸르지오,경기도 김포시 운양동 1306-2 한강신도시 운양역 푸르지오,경기도 김포시 모담공원로 17,2016-02-05,20160205,242,5,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A10027505,LH호수마을 5단지아파트,경기도 김포시 구래동 6875-9 LH호수마을 5단지아파트,경기도 김포시 김포한강4로420번길 87,2016-04-21,20160421,890,7,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A10027488,김포풍무푸르지오,경기도 김포시 풍무동 1060 김포풍무푸르지오,경기도 김포시 유현로 2,2016-06-24,20160624,2712,23,DEV-GIMPO-HANGANG,False,False,True,1,rejected,parkd,2026-09-02,"법정동 ""풍무동""은 김포 한강 지구 밖 (원도심/타지구)"
A10027199,한강센트럴자이1단지,경기도 김포시 장기동 2128-1 한강센트럴자이1단지,경기도 김포시 태장로 845,2017-01-20,20170120,3481,35,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A10027062,한강신도시 반도유보라3차,경기도 김포시 마산동 640-5 한강신도시 반도유보라3차,경기도 김포시 김포한강8로 173-28,2017-02-13,20170213,662,14,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
A10027079,하늘빛마을 한신더휴테라스 11블럭,경기도 김포시 운양동 1337-1 하늘빛마을 한신더휴테라스 11블럭,경기도 김포시 김포한강1로 309,2017-02-27,20170227,157,7,DEV-GIMPO-HANGANG,False,True,True,2,confirmed,parkd,2026-09-02,
